Rodada;Data;Horário;Mandante;Visitante;Mandante Placar;Visitante Placar;season;Estado Mandante;Estado Visitante
1;30/05/2021;18:15:00;Atletico-PR;America-MG;1;0;2021;MG;GO
1;30/05/2021;20:30:00;Internacional-RS;Sport-PE;2;2;2021;PR;MG
2;05/06/2021;19:00:00;Atletico-GO;Sao Paulo-SP;2;0;2021;PR;MG
2;05/06/2021;21:00:00;Red Bull Bragantino-SP;Bahia-BA;3;3;2021;RJ;SP
2;05/06/2021;21:00:00;Santos-SP;Ceara-CE;3;1;2021;SP;RJ
2;06/06/2021;11:00:00;Fluminense-RJ;Cuiaba-MT;1;0;2021;RJ;SP
2;06/06/2021;16:00:00;America-MG;Corinthians-SP;0;1;2021;BA;PR
2;06/06/2021;16:00:00;Fortaleza-CE;Internacional-RS;5;1;2021;PE;BA
2;06/06/2021;18:15:00;Palmeiras-SP;Chapecoense-SC;3;1;2021;GO;SP
2;06/06/2021;18:15:00;Juventude-RS;Atletico-PR;0;3;2021;RS;SC
2;06/06/2021;20:30:00;Sport-PE;Atletico-MG;0;1;2021;MG;RS
2;12/06/2021;19:00:00;Palmeiras-SP;Corinthians-SP;1;1;2021;SP;RJ
3;12/06/2021;19:00:00;Santos-SP;Juventude-RS;0;0;2021;PR;RJ
3;13/06/2021;16:00:00;Flamengo-RJ;America-MG;2;0;2021;SP;RS
3;13/06/2021;16:00:00;Atletico-MG;Sao Paulo-SP;1;0;2021;RJ;MG
3;13/06/2021;16:00:00;Gremio-RS;Atletico-PR;0;1;2021;GO;PR
3;13/06/2021;20:30:00;Red Bull Bragantino-SP;Fluminense-RJ;2;2;2021;BA;RJ
3;13/06/2021;20:30:00;Chapecoense-SC;Ceara-CE;0;0;2021;SP;SP
3;13/06/2021;20:30:00;Bahia-BA;Internacional-RS;0;1;2021;RJ;SC
3;13/06/2021;20:30:00;Fortaleza-CE;Sport-PE;1;0;2021;RS;BA
3;16/06/2021;19:00:00;Sao Paulo-SP;Chapecoense-SC;1;1;2021;PE;SP
3;16/06/2021;19:00:00;Internacional-RS;Atletico-MG;0;1;2021;MG;SP
4;16/06/2021;20:30:00;Corinthians-SP;Red Bull Bragantino-SP;1;2;2021;SP;RS
4;16/06/2021;21:30:00;Juventude-RS;Palmeiras-SP;0;3;2021;SP;GO
4;17/06/2021;16:00:00;Ceara-CE;Bahia-BA;1;2;2021;SC;SP
4;17/06/2021;16:00:00;America-MG;Cuiaba-MT;0;0;2021;SP;PR
4;17/06/2021;19:00:00;Atletico-GO;Fortaleza-CE;0;0;2021;RS;BA
4;17/06/2021;19:00:00;Fluminense-RJ;Santos-SP;1;0;2021;RJ;MG
4;17/06/2021;19:00:00;Sport-PE;Gremio-RS;1;0;2021;RJ;PE
4;19/06/2021;21:00:00;Flamengo-RJ;Red Bull Bragantino-SP;2;3;2021;BA;RJ
4;20/06/2021;11:00:00;Palmeiras-SP;America-MG;2;1;2021;MG;SP
4;20/06/2021;16:00:00;Internacional-RS;Ceara-CE;1;1;2021;PR;RJ
5;20/06/2021;16:00:00;Bahia-BA;Corinthians-SP;0;0;2021;MG;RS
5;20/06/2021;18:15:00;Atletico-PR;Atletico-GO;2;1;2021;SC;RJ
5;20/06/2021;18:15:00;Santos-SP;Sao Paulo-SP;2;0;2021;RJ;BA
5;20/06/2021;18:15:00;Fortaleza-CE;Fluminense-RJ;1;1;2021;SP;SP
5;20/06/2021;20:30:00;Juventude-RS;Sport-PE;1;0;2021;SP;RJ
5;21/06/2021;20:00:00;Atletico-MG;Chapecoense-SC;1;1;2021;BA;PR
5;23/06/2021;19:00:00;Flamengo-RJ;Fortaleza-CE;2;1;2021;PR;PE
5;23/06/2021;19:00:00;Sao Paulo-SP;Cuiaba-MT;2;2;2021;RJ;GO
5;23/06/2021;19:00:00;Red Bull Bragantino-SP;Palmeiras-SP;3;1;2021;SP;MG
5;23/06/2021;19:00:00;Atletico-GO;Fluminense-RJ;1;0;2021;RS;SP
6;24/06/2021;16:00:00;America-MG;Juventude-RS;1;1;2021;RJ;PR
6;24/06/2021;19:00:00;Corinthians-SP;Sport-PE;2;1;2021;PE;SP
6;24/06/2021;19:00:00;Ceara-CE;Atletico-MG;2;1;2021;PR;RS
6;24/06/2021;19:00:00;Chapecoense-SC;Internacional-RS;1;2;2021;SP;MG
6;24/06/2021;21:30:00;Gremio-RS;Santos-SP;2;2;2021;GO;BA
6;24/06/2021;21:30:00;Bahia-BA;Atletico-PR;2;1;2021;RS;RJ
6;27/06/2021;11:00:00;Juventude-RS;Flamengo-RJ;1;0;2021;SP;SP
6;27/06/2021;16:00:00;Fluminense-RJ;Corinthians-SP;1;1;2021;BA;SP
6;27/06/2021;20:00:00;Gremio-RS;Fortaleza-CE;0;0;2021;RJ;RJ
6;27/06/2021;20:00:00;Palmeiras-SP;Bahia-BA;3;2;2021;MG;SC
7;27/06/2021;20:00:00;Atletico-PR;Chapecoense-SC;2;2;2021;RJ;RS
7;27/06/2021;20:30:00;America-MG;Internacional-RS;1;1;2021;SP;SP
7;27/06/2021;20:30:00;Santos-SP;Atletico-MG;2;0;2021;SP;BA
7;27/06/2021;20:30:00;Ceara-CE;Sao Paulo-SP;1;1;2021;BA;SP
7;27/06/2021;20:30:00;Sport-PE;Cuiaba-MT;0;0;2021;RS;RJ
7;28/06/2021;20:00:00;Atletico-GO;Red Bull Bragantino-SP;0;1;2021;SP;MG
7;30/06/2021;16:00:00;Fortaleza-CE;Chapecoense-SC;3;2;2021;PR;PR
7;30/06/2021;16:00:00;Fluminense-RJ;Atletico-PR;1;4;2021;SC;GO
7;30/06/2021;19:00:00;Bahia-BA;America-MG;3;4;2021;MG;PE
7;30/06/2021;19:00:00;Internacional-RS;Palmeiras-SP;1;2;2021;RJ;RJ
8;30/06/2021;20:30:00;Santos-SP;Sport-PE;0;0;2021;RJ;PE
8;30/06/2021;21:30:00;Corinthians-SP;Sao Paulo-SP;0;0;2021;SP;MG
8;30/06/2021;21:30:00;Juventude-RS;Gremio-RS;2;0;2021;SC;RS
8;01/07/2021;16:00:00;Red Bull Bragantino-SP;Ceara-CE;0;0;2021;BA;BA
8;01/07/2021;19:00:00;Atletico-MG;Atletico-GO;4;1;2021;RS;RJ
8;01/07/2021;20:00:00;Cuiaba-MT;Flamengo-RJ;0;2;2021;PR;SP
8;03/07/2021;19:00:00;America-MG;Santos-SP;2;0;2021;SP;PR
8;03/07/2021;19:00:00;Atletico-PR;Fortaleza-CE;2;1;2021;RJ;RJ
8;03/07/2021;21:00:00;Corinthians-SP;Internacional-RS;1;1;2021;GO;SP
8;04/07/2021;11:00:00;Chapecoense-SC;Bahia-BA;0;2;2021;MG;SP
9;04/07/2021;16:00:00;Sport-PE;Palmeiras-SP;0;1;2021;RJ;SC
9;04/07/2021;16:00:00;Flamengo-RJ;Fluminense-RJ;0;1;2021;SP;PR
9;04/07/2021;18:15:00;Sao Paulo-SP;Red Bull Bragantino-SP;1;2;2021;SP;SP
9;04/07/2021;18:15:00;Ceara-CE;Juventude-RS;2;0;2021;RS;RJ
9;04/07/2021;18:15:00;Cuiaba-MT;Atletico-MG;0;1;2021;PE;RS
9;04/07/2021;20:30:00;Gremio-RS;Atletico-GO;0;1;2021;SP;SP
9;06/07/2021;19:30:00;Santos-SP;Atletico-PR;2;1;2021;MG;MG
9;07/07/2021;18:00:00;Red Bull Bragantino-SP;Cuiaba-MT;1;1;2021;RJ;RJ
9;07/07/2021;18:00:00;Bahia-BA;Juventude-RS;1;0;2021;PR;BA
9;07/07/2021;18:00:00;Fortaleza-CE;America-MG;4;0;2021;BA;GO
10;07/07/2021;19:00:00;Palmeiras-SP;Gremio-RS;2;0;2021;RJ;MG
10;07/07/2021;19:00:00;Atletico-MG;Flamengo-RJ;2;1;2021;MG;PR
10;07/07/2021;19:15:00;Atletico-GO;Sport-PE;1;1;2021;SP;SC
10;07/07/2021;21:30:00;Fluminense-RJ;Ceara-CE;0;0;2021;PR;SP
10;07/07/2021;21:30:00;Internacional-RS;Sao Paulo-SP;0;2;2021;SP;RS
10;08/07/2021;21:00:00;Chapecoense-SC;Corinthians-SP;0;1;2021;BA;RJ
10;10/07/2021;16:30:00;Palmeiras-SP;Santos-SP;3;2;2021;RJ;BA
10;10/07/2021;16:30:00;Gremio-RS;Internacional-RS;0;0;2021;GO;RJ
10;10/07/2021;17:30:00;Atletico-PR;Red Bull Bragantino-SP;2;2;2021;PE;SP
10;10/07/2021;19:00:00;Sao Paulo-SP;Bahia-BA;1;0;2021;RS;SP
11;10/07/2021;19:00:00;America-MG;Atletico-MG;0;1;2021;SP;BA
11;10/07/2021;19:00:00;Sport-PE;Fluminense-RJ;1;2;2021;MG;PR
11;11/07/2021;11:00:00;Juventude-RS;Atletico-GO;1;1;2021;PR;GO
11;11/07/2021;18:15:00;Flamengo-RJ;Chapecoense-SC;2;1;2021;SP;RJ
11;11/07/2021;18:15:00;Cuiaba-MT;Ceara-CE;2;2;2021;SC;SP
11;11/07/2021;20:30:00;Fortaleza-CE;Corinthians-SP;1;0;2021;RS;RS
11;17/07/2021;17:00:00;Ceara-CE;Atletico-PR;1;0;2021;RJ;MG
11;17/07/2021;17:00:00;Sao Paulo-SP;Fortaleza-CE;0;1;2021;RJ;RJ
11;17/07/2021;19:00:00;Corinthians-SP;Atletico-MG;1;2;2021;BA;SP
11;17/07/2021;21:00:00;Fluminense-RJ;Gremio-RS;0;1;2021;SP;PE
12;18/07/2021;11:00:00;Chapecoense-SC;Cuiaba-MT;2;3;2021;SP;RS
12;18/07/2021;16:00:00;Atletico-GO;Palmeiras-SP;0;3;2021;BA;RJ
12;18/07/2021;18:15:00;Bahia-BA;Flamengo-RJ;0;5;2021;SC;MG
12;18/07/2021;20:30:00;Internacional-RS;Juventude-RS;1;0;2021;RJ;SP
12;18/07/2021;20:30:00;Red Bull Bragantino-SP;Santos-SP;2;2;2021;PR;BA
12;19/07/2021;20:00:00;America-MG;Sport-PE;0;1;2021;MG;RJ
12;21/07/2021;19:00:00;Cuiaba-MT;Atletico-GO;2;1;2021;SP;SP
12;24/07/2021;17:00:00;Gremio-RS;America-MG;1;1;2021;GO;PE
12;24/07/2021;19:00:00;Palmeiras-SP;Fluminense-RJ;1;0;2021;RS;PR
12;25/07/2021;11:00:00;Atletico-MG;Bahia-BA;3;0;2021;RJ;SP
13;25/07/2021;16:00:00;Fortaleza-CE;Red Bull Bragantino-SP;1;0;2021;PE;MG
13;25/07/2021;16:00:00;Flamengo-RJ;Sao Paulo-SP;5;1;2021;RJ;GO
13;25/07/2021;18:15:00;Atletico-PR;Internacional-RS;2;1;2021;RJ;RJ
13;25/07/2021;18:15:00;Santos-SP;Atletico-GO;0;1;2021;SP;BA
13;25/07/2021;20:30:00;Sport-PE;Ceara-CE;0;0;2021;MG;SP
13;26/07/2021;18:00:00;Juventude-RS;Chapecoense-SC;1;0;2021;PR;RJ
13;26/07/2021;20:00:00;Cuiaba-MT;Corinthians-SP;1;2;2021;SP;SC
13;31/07/2021;19:00:00;Sao Paulo-SP;Palmeiras-SP;0;0;2021;BA;RS
13;31/07/2021;20:00:00;Internacional-RS;Cuiaba-MT;0;0;2021;RS;PR
13;31/07/2021;21:00:00;Red Bull Bragantino-SP;Gremio-RS;1;0;2021;SP;SP
14;01/08/2021;16:00:00;Corinthians-SP;Flamengo-RJ;1;3;2021;MG;BA
14;01/08/2021;16:00:00;Atletico-MG;Atletico-PR;2;0;2021;SP;RJ
14;01/08/2021;18:15:00;Chapecoense-SC;Santos-SP;0;1;2021;SC;PE
14;01/08/2021;18:15:00;Bahia-BA;Sport-PE;0;1;2021;BA;SP
14;01/08/2021;20:30:00;Atletico-GO;America-MG;1;1;2021;PR;SP
14;01/08/2021;20:30:00;Ceara-CE;Fortaleza-CE;3;1;2021;GO;RJ
14;06/08/2021;19:00:00;Sport-PE;Red Bull Bragantino-SP;0;0;2021;RJ;SP
14;07/08/2021;18:00:00;Atletico-PR;Sao Paulo-SP;1;2;2021;RS;MG
14;07/08/2021;21:00:00;Palmeiras-SP;Fortaleza-CE;2;3;2021;SP;PR
14;07/08/2021;21:00:00;Cuiaba-MT;Bahia-BA;1;1;2021;RJ;RS
15;08/08/2021;16:00:00;America-MG;Fluminense-RJ;1;0;2021;PE;RJ
15;08/08/2021;16:00:00;Juventude-RS;Atletico-MG;1;2;2021;MG;BA
15;08/08/2021;16:00:00;Santos-SP;Corinthians-SP;0;0;2021;RJ;RS
15;08/08/2021;18:15:00;Flamengo-RJ;Internacional-RS;0;4;2021;SP;GO
15;08/08/2021;18:15:00;Ceara-CE;Atletico-GO;0;0;2021;SP;RJ
15;09/08/2021;20:00:00;Gremio-RS;Chapecoense-SC;2;1;2021;SP;PR
15;14/08/2021;17:00:00;Red Bull Bragantino-SP;Juventude-RS;1;2;2021;RJ;SP
15;14/08/2021;19:00:00;Atletico-MG;Palmeiras-SP;2;0;2021;BA;SP
15;14/08/2021;21:00:00;Sao Paulo-SP;Gremio-RS;2;1;2021;RS;MG
15;15/08/2021;16:00:00;Flamengo-RJ;Sport-PE;2;0;2021;PR;SC
16;15/08/2021;16:00:00;Corinthians-SP;Ceara-CE;3;1;2021;RJ;RS
16;15/08/2021;18:15:00;Fortaleza-CE;Santos-SP;1;1;2021;SP;MG
16;15/08/2021;18:15:00;Bahia-BA;Atletico-GO;1;2;2021;SP;BA
16;15/08/2021;18:15:00;Cuiaba-MT;Atletico-PR;1;0;2021;SC;PR
16;15/08/2021;20:30:00;Internacional-RS;Fluminense-RJ;4;2;2021;MG;SP
16;16/08/2021;20:00:00;Chapecoense-SC;America-MG;1;1;2021;BA;PE
16;18/08/2021;19:00:00;Cuiaba-MT;Gremio-RS;0;1;2021;RJ;SP
16;21/08/2021;17:00:00;Atletico-GO;Chapecoense-SC;1;1;2021;SP;RJ
16;21/08/2021;19:00:00;Gremio-RS;Bahia-BA;2;0;2021;RS;GO
16;21/08/2021;21:00:00;Juventude-RS;Fortaleza-CE;1;1;2021;PR;RJ
17;22/08/2021;11:00:00;Palmeiras-SP;Cuiaba-MT;0;2;2021;PE;PR
17;22/08/2021;16:00:00;Ceara-CE;Flamengo-RJ;1;1;2021;SP;BA
17;22/08/2021;16:00:00;Atletico-PR;Corinthians-SP;0;1;2021;RS;SP
17;22/08/2021;18:15:00;Santos-SP;Internacional-RS;2;2;2021;GO;MG
17;22/08/2021;20:30:00;Sport-PE;Sao Paulo-SP;0;1;2021;RJ;SP
17;23/08/2021;20:00:00;America-MG;Red Bull Bragantino-SP;0;2;2021;PR;RS
17;23/08/2021;20:00:00;Fluminense-RJ;Atletico-MG;1;1;2021;BA;SC
17;28/08/2021;17:00:00;Sport-PE;Chapecoense-SC;0;0;2021;RJ;SP
17;28/08/2021;19:00:00;Santos-SP;Flamengo-RJ;0;4;2021;SP;RJ
17;28/08/2021;21:00:00;Gremio-RS;Corinthians-SP;0;1;2021;MG;RJ
18;28/08/2021;21:00:00;Palmeiras-SP;Atletico-PR;2;1;2021;GO;RS
18;29/08/2021;11:00:00;America-MG;Ceara-CE;2;0;2021;RJ;BA
18;29/08/2021;16:00:00;Juventude-RS;Sao Paulo-SP;1;1;2021;PR;SP
18;29/08/2021;18:15:00;Atletico-GO;Internacional-RS;0;0;2021;SP;SP
18;29/08/2021;20:30:00;Red Bull Bragantino-SP;Atletico-MG;1;1;2021;RS;SP
18;30/08/2021;19:00:00;Fluminense-RJ;Bahia-BA;2;0;2021;MG;RJ
18;30/08/2021;21:30:00;Fortaleza-CE;Cuiaba-MT;0;0;2021;BA;MG
18;02/09/2021;19:00:00;Fluminense-RJ;Juventude-RS;1;1;2021;RJ;PR
18;04/09/2021;21:00:00;Bahia-BA;Fortaleza-CE;4;2;2021;SP;SC
18;04/09/2021;21:00:00;Cuiaba-MT;Santos-SP;2;1;2021;PE;RJ
19;05/09/2021;18:15:00;Atletico-PR;Sport-PE;0;0;2021;SP;GO
19;07/09/2021;21:30:00;Corinthians-SP;Juventude-RS;1;1;2021;RJ;BA
19;07/09/2021;21:30:00;Chapecoense-SC;Fluminense-RJ;1;2;2021;BA;MG
19;11/09/2021;16:00:00;America-MG;Atletico-PR;2;0;2021;SP;RS
19;11/09/2021;17:00:00;Juventude-RS;Cuiaba-MT;1;2;2021;RS;SP
19;11/09/2021;19:00:00;Red Bull Bragantino-SP;Chapecoense-SC;1;2;2021;PR;SP
19;11/09/2021;21:00:00;Santos-SP;Bahia-BA;0;0;2021;MG;RJ
19;12/09/2021;11:00:00;Gremio-RS;Ceara-CE;2;0;2021;SP;PE
19;12/09/2021;16:00:00;Fortaleza-CE;Atletico-MG;0;2;2021;RJ;PR
19;12/09/2021;16:00:00;Palmeiras-SP;Flamengo-RJ;1;3;2021;SC;RJ
20;12/09/2021;18:15:00;Atletico-GO;Corinthians-SP;1;1;2021;PR;RJ
20;12/09/2021;20:30:00;Fluminense-RJ;Sao Paulo-SP;2;1;2021;BA;SC
20;13/09/2021;20:00:00;Sport-PE;Internacional-RS;0;1;2021;GO;MG
20;18/09/2021;17:00:00;Chapecoense-SC;Palmeiras-SP;0;2;2021;RJ;SP
20;18/09/2021;18:45:00;Atletico-PR;Juventude-RS;2;1;2021;PE;RS
20;18/09/2021;19:00:00;Atletico-MG;Sport-PE;3;0;2021;SP;RJ
20;18/09/2021;21:00:00;Bahia-BA;Red Bull Bragantino-SP;1;1;2021;RS;BA
20;18/09/2021;21:00:00;Ceara-CE;Santos-SP;0;0;2021;SP;SP
20;19/09/2021;11:00:00;Internacional-RS;Fortaleza-CE;1;0;2021;MG;PR
20;19/09/2021;16:00:00;Sao Paulo-SP;Atletico-GO;2;1;2021;RJ;SP
21;19/09/2021;18:15:00;Corinthians-SP;America-MG;1;1;2021;MG;PR
21;19/09/2021;20:30:00;Flamengo-RJ;Gremio-RS;0;1;2021;RJ;SP
21;20/09/2021;20:00:00;Cuiaba-MT;Fluminense-RJ;2;2;2021;RJ;SP
21;22/09/2021;20:30:00;Sao Paulo-SP;America-MG;0;0;2021;SP;GO
21;25/09/2021;17:00:00;Ceara-CE;Chapecoense-SC;1;0;2021;SP;RJ
21;25/09/2021;19:00:00;Corinthians-SP;Palmeiras-SP;2;1;2021;SC;RS
21;25/09/2021;21:00:00;Sao Paulo-SP;Atletico-MG;0;0;2021;PR;BA
21;26/09/2021;11:00:00;America-MG;Flamengo-RJ;1;1;2021;SP;RJ
21;26/09/2021;16:00:00;Juventude-RS;Santos-SP;3;0;2021;BA;PE
21;26/09/2021;16:00:00;Fluminense-RJ;Red Bull Bragantino-SP;2;1;2021;RS;MG
22;26/09/2021;16:00:00;Internacional-RS;Bahia-BA;2;0;2021;RJ;BA
22;26/09/2021;18:15:00;Atletico-PR;Gremio-RS;4;2;2021;RS;SP
22;26/09/2021;18:15:00;Sport-PE;Fortaleza-CE;0;1;2021;SC;RJ
22;26/09/2021;20:30:00;Atletico-GO;Cuiaba-MT;0;0;2021;PR;GO
22;02/10/2021;17:00:00;Cuiaba-MT;America-MG;0;2;2021;SP;MG
22;02/10/2021;17:00:00;Fortaleza-CE;Atletico-GO;0;3;2021;SP;SP
22;02/10/2021;19:00:00;Red Bull Bragantino-SP;Corinthians-SP;2;2;2021;MG;RJ
22;02/10/2021;21:00:00;Atletico-MG;Internacional-RS;1;0;2021;RJ;PR
22;03/10/2021;16:00:00;Chapecoense-SC;Sao Paulo-SP;1;1;2021;SP;PE
22;03/10/2021;16:00:00;Flamengo-RJ;Atletico-PR;3;0;2021;BA;RS
23;03/10/2021;18:15:00;Palmeiras-SP;Juventude-RS;1;1;2021;RJ;PR
23;03/10/2021;20:30:00;Gremio-RS;Sport-PE;1;2;2021;BA;RS
23;05/10/2021;21:30:00;Corinthians-SP;Bahia-BA;3;1;2021;RS;SP
23;06/10/2021;19:00:00;Ceara-CE;Internacional-RS;0;0;2021;PE;RJ
23;06/10/2021;19:00:00;Sport-PE;Juventude-RS;3;1;2021;GO;SP
23;06/10/2021;19:00:00;Atletico-GO;Atletico-PR;0;2;2021;RJ;BA
23;06/10/2021;19:00:00;Chapecoense-SC;Atletico-MG;2;2;2021;SP;MG
23;06/10/2021;20:30:00;Red Bull Bragantino-SP;Flamengo-RJ;1;1;2021;SP;SC
23;06/10/2021;21:30:00;America-MG;Palmeiras-SP;2;1;2021;MG;RJ
23;06/10/2021;21:30:00;Fluminense-RJ;Fortaleza-CE;0;2;2021;PR;SP
24;06/10/2021;21:30:00;Gremio-RS;Cuiaba-MT;2;2;2021;PE;PR
24;07/10/2021;18:30:00;Sao Paulo-SP;Santos-SP;1;1;2021;GO;RJ
24;09/10/2021;16:30:00;Fluminense-RJ;Atletico-GO;0;0;2021;RJ;SP
24;09/10/2021;16:30:00;Sport-PE;Corinthians-SP;1;0;2021;BA;RJ
24;09/10/2021;16:30:00;Atletico-MG;Ceara-CE;3;1;2021;SP;SP
24;09/10/2021;19:00:00;Atletico-PR;Bahia-BA;0;2;2021;SP;RS
24;09/10/2021;19:00:00;Fortaleza-CE;Flamengo-RJ;0;3;2021;RJ;SC
24;09/10/2021;21:00:00;Palmeiras-SP;Red Bull Bragantino-SP;2;4;2021;RS;MG
24;09/10/2021;21:00:00;Juventude-RS;America-MG;1;1;2021;MG;SP
24;10/10/2021;11:00:00;Internacional-RS;Chapecoense-SC;5;2;2021;PR;BA
25;10/10/2021;16:00:00;Santos-SP;Gremio-RS;1;0;2021;SC;MG
25;11/10/2021;20:00:00;Cuiaba-MT;Sao Paulo-SP;0;0;2021;SP;PE
25;12/10/2021;19:00:00;Red Bull Bragantino-SP;Atletico-GO;1;0;2021;RS;PR
25;12/10/2021;21:30:00;Bahia-BA;Palmeiras-SP;0;0;2021;MG;SP
25;13/10/2021;19:00:00;Chapecoense-SC;Atletico-PR;1;1;2021;RJ;RJ
25;13/10/2021;19:00:00;Flamengo-RJ;Juventude-RS;3;1;2021;BA;GO
25;13/10/2021;19:00:00;Atletico-MG;Santos-SP;3;1;2021;SP;SP
25;13/10/2021;20:30:00;Fortaleza-CE;Gremio-RS;1;0;2021;SP;BA
25;13/10/2021;21:00:00;Corinthians-SP;Fluminense-RJ;1;0;2021;PR;RJ
25;13/10/2021;21:30:00;Internacional-RS;America-MG;3;1;2021;RJ;RS
26;14/10/2021;19:00:00;Cuiaba-MT;Sport-PE;1;0;2021;RJ;RS
26;14/10/2021;19:00:00;Sao Paulo-SP;Ceara-CE;1;1;2021;SP;BA
26;16/10/2021;19:00:00;Chapecoense-SC;Fortaleza-CE;1;2;2021;RJ;RJ
26;16/10/2021;21:00:00;America-MG;Bahia-BA;0;0;2021;RS;RJ
26;17/10/2021;16:00:00;Palmeiras-SP;Internacional-RS;1;0;2021;PE;MG
26;17/10/2021;16:00:00;Atletico-PR;Fluminense-RJ;0;1;2021;MG;SP
26;17/10/2021;18:15:00;Gremio-RS;Juventude-RS;3;2;2021;PR;PR
26;17/10/2021;18:15:00;Atletico-GO;Atletico-MG;2;1;2021;BA;SP
26;17/10/2021;18:15:00;Ceara-CE;Red Bull Bragantino-SP;2;2;2021;GO;SC
26;17/10/2021;20:30:00;Sport-PE;Santos-SP;0;0;2021;SP;SP
27;17/10/2021;20:30:00;Flamengo-RJ;Cuiaba-MT;0;0;2021;RS;SC
27;18/10/2021;20:00:00;Sao Paulo-SP;Corinthians-SP;1;0;2021;PR;SP
27;20/10/2021;19:00:00;Ceara-CE;Palmeiras-SP;1;2;2021;SP;MG
27;21/10/2021;20:00:00;Internacional-RS;Red Bull Bragantino-SP;1;1;2021;BA;BA
27;23/10/2021;17:00:00;Santos-SP;America-MG;0;2;2021;PE;RJ
27;23/10/2021;17:00:00;Juventude-RS;Ceara-CE;0;0;2021;MG;SP
27;23/10/2021;19:00:00;Fluminense-RJ;Flamengo-RJ;3;1;2021;SP;PR
27;23/10/2021;19:15:00;Fortaleza-CE;Atletico-PR;3;0;2021;RJ;RJ
27;24/10/2021;16:00:00;Atletico-MG;Cuiaba-MT;2;1;2021;SP;GO
27;24/10/2021;16:00:00;Internacional-RS;Corinthians-SP;2;2;2021;RJ;RS
28;24/10/2021;18:15:00;Red Bull Bragantino-SP;Sao Paulo-SP;1;0;2021;RJ;RS
28;24/10/2021;20:30:00;Bahia-BA;Chapecoense-SC;3;0;2021;BA;PR
28;25/10/2021;20:00:00;Atletico-GO;Gremio-RS;2;0;2021;SP;SP
28;25/10/2021;21:30:00;Palmeiras-SP;Sport-PE;2;1;2021;MG;MG
28;27/10/2021;19:00:00;Bahia-BA;Ceara-CE;1;1;2021;SC;RJ
28;27/10/2021;19:00:00;Santos-SP;Fluminense-RJ;2;0;2021;RS;PE
28;28/10/2021;19:00:00;Red Bull Bragantino-SP;Sport-PE;3;0;2021;SP;SP
28;30/10/2021;17:00:00;Atletico-PR;Santos-SP;0;1;2021;RJ;RJ
28;30/10/2021;19:00:00;Flamengo-RJ;Atletico-MG;1;0;2021;GO;BA
28;30/10/2021;19:15:00;Juventude-RS;Bahia-BA;0;0;2021;PR;SP
29;30/10/2021;21:00:00;America-MG;Fortaleza-CE;2;1;2021;MG;RJ
29;31/10/2021;16:00:00;Ceara-CE;Fluminense-RJ;1;0;2021;SP;RS
29;31/10/2021;16:00:00;Gremio-RS;Palmeiras-SP;1;3;2021;SC;SP
29;31/10/2021;18:15:00;Sao Paulo-SP;Internacional-RS;1;0;2021;SP;PE
29;31/10/2021;20:30:00;Sport-PE;Atletico-GO;2;0;2021;SP;PR
29;01/11/2021;20:00:00;Cuiaba-MT;Red Bull Bragantino-SP;1;0;2021;RJ;BA
29;01/11/2021;21:30:00;Corinthians-SP;Chapecoense-SC;1;0;2021;RS;SP
29;02/11/2021;16:00:00;Atletico-PR;Flamengo-RJ;2;2;2021;PR;MG
29;03/11/2021;21:00:00;Atletico-MG;Gremio-RS;2;1;2021;RJ;GO
29;04/11/2021;21:00:00;Cuiaba-MT;Chapecoense-SC;0;0;2021;BA;RJ
30;05/11/2021;21:30:00;Flamengo-RJ;Atletico-GO;2;0;2021;RJ;SP
30;06/11/2021;17:00:00;Corinthians-SP;Fortaleza-CE;1;0;2021;PE;SP
30;06/11/2021;19:00:00;Internacional-RS;Gremio-RS;1;0;2021;SP;SC
30;06/11/2021;21:00:00;Fluminense-RJ;Sport-PE;1;0;2021;GO;PR
30;07/11/2021;16:00:00;Santos-SP;Palmeiras-SP;0;2;2021;MG;RJ
30;07/11/2021;16:00:00;Atletico-MG;America-MG;1;0;2021;RS;RS
30;07/11/2021;16:00:00;Red Bull Bragantino-SP;Atletico-PR;0;2;2021;BA;SP
30;07/11/2021;18:15:00;Bahia-BA;Sao Paulo-SP;1;0;2021;RJ;RJ
30;07/11/2021;20:30:00;Ceara-CE;Cuiaba-MT;1;0;2021;PR;MG
30;08/11/2021;20:00:00;Chapecoense-SC;Flamengo-RJ;2;2;2021;SP;BA
31;09/11/2021;21:30:00;Gremio-RS;Fluminense-RJ;1;0;2021;RJ;MG
31;10/11/2021;18:30:00;Atletico-PR;Ceara-CE;2;1;2021;MG;SC
31;10/11/2021;19:00:00;Santos-SP;Red Bull Bragantino-SP;2;0;2021;SP;SP
31;10/11/2021;19:00:00;Atletico-MG;Corinthians-SP;3;0;2021;BA;PR
31;10/11/2021;20:30:00;Palmeiras-SP;Atletico-GO;4;0;2021;RS;SP
31;10/11/2021;21:30:00;Fortaleza-CE;Sao Paulo-SP;1;1;2021;SP;RJ
31;10/11/2021;21:30:00;Sport-PE;America-MG;2;3;2021;SP;RJ
31;10/11/2021;21:30:00;Juventude-RS;Internacional-RS;2;1;2021;PR;RS
31;11/11/2021;19:00:00;Flamengo-RJ;Bahia-BA;3;0;2021;PE;GO
31;13/11/2021;17:00:00;Atletico-GO;Santos-SP;0;0;2021;RJ;BA
